Tract,2020
42003010300,184800
42003020100,0
42003020300,0
42003030500,178500
42003040200,105000
42003040400,0
42003040500,189000
42003040600,98559.825
42003040900,157500
42003050100,21000
42003050600,86625
42003050900,0
42003051000,207112.5
42003060300,189000
42003060500,196770
42003070300,752563.35
42003070500,472500
42003070600,569626.05
42003070800,535500
42003070900,658113.75
42003080200,178500
42003080400,300825
42003080600,324450
42003080700,409500
42003080900,206325
42003090100,366975
42003090200,304500
42003090300,217612.5
42003100500,168000
42003101100,327600
42003101400,262500
42003101600,8610
42003101700,160125
42003101800,182700
42003110200,315000
42003110600,393750
42003111300,195037.5
42003111400,147000
42003111500,148050
42003120300,11602.5
42003120400,36750
42003120700,35700
42003120800,120750
42003130100,5775
42003130200,53287.5
42003130300,10500
42003130400,21000
42003130600,19683.3
42003140100,808500
42003140200,602962.5
42003140300,598500
42003140400,567000
42003140500,245175
42003140600,386925
42003140800,420000
42003141000,319200
42003141100,183750
42003141300,341512.5
42003141400,346290
42003151600,172095
42003151700,190443.75
42003160800,118125
42003160900,225750
42003170200,281400
42003170600,68250
42003180300,26250
42003180700,116550
42003190300,278250
42003191100,255911.25
42003191400,128100
42003191500,91875
42003191600,128100
42003191700,140175
42003191800,167632.5
42003191900,149100
42003192000,90772.5
42003202200,71662.5
42003202300,183750
42003210700,184800
42003220600,315000
42003240600,89250
42003241200,36750
42003250300,341145
42003250700,21000
42003250900,105000
42003260200,102112.5
42003260700,128625
42003260900,10500
42003261200,115500
42003261400,21000
42003261500,39585
42003262000,89250
42003270100,188895
42003270300,101325
42003270400,42000
42003270800,136500
42003271500,36750
42003281400,114345
42003281500,72397.5
42003290100,33600
42003290200,52500
42003290400,89250
42003300100,15750
42003310200,96495
42003310300,181125
42003320400,55650
42003320600,161306.25
42003320700,100800
42003401100,101587.5
42003401200,66150
42003401300,134295
42003402000,70087.5
42003403500,63525
42003404000,48562.5
42003405000,99750
42003406000,104475
42003407001,171255
42003407002,223597.5
42003408001,388500
42003408002,284550
42003409000,516600
42003410000,395325
42003411000,444045
42003412001,450292.5
42003412002,456750
42003413100,400522.5
42003413201,271635
42003413202,327600
42003413300,287700
42003413400,294000
42003413500,305550
42003414101,302400
42003414102,269850
42003414200,317887.5
42003415001,224700
42003415002,259875
42003416000,126525
42003417100,126000
42003417200,120750
42003418000,160125
42003419000,176347.5
42003420000,163275
42003421100,366450
42003421200,316312.5
42003422000,743767.5
42003423000,359625
42003424000,101062.5
42003425000,105000
42003426300,225750
42003426400,185587.5
42003426700,162750
42003426800,257775
42003427000,104649.3
42003427100,227587.5
42003427200,157762.5
42003428100,113925
42003428200,184800
42003429100,215250
42003429201,292425
42003429202,245385
42003429300,232050
42003429400,181125
42003429500,215250
42003429600,190522.5
42003429700,190050
42003430100,152250
42003430200,182700
42003431100,126000
42003431400,153825
42003431500,100695
42003432300,89775
42003432400,161700
42003434000,283500
42003435000,130672.5
42003437000,459322.5
42003439000,504000
42003445500,451500
42003446000,699562.5
42003447000,299250
42003448000,99702.75
42003449000,154875
42003450700,100537.5
42003450800,91402.5
42003451101,304500
42003451102,243075
42003451104,333375
42003451105,341250
42003451300,286650
42003452000,299250
42003453003,170100
42003453004,204225
42003455000,165568.725
42003456001,299250
42003456003,322953.75
42003456004,173250
42003457100,139545
42003457200,159600
42003458000,315000
42003459101,173250
42003459102,268931.25
42003459201,252000
42003460001,196612.5
42003460002,258300
42003461000,86625
42003462100,87276
42003462600,32550
42003463900,55387.5
42003464300,129150
42003464400,30975
42003465600,179261.25
42003465800,220500
42003468700,94290
42003468800,170572.5
42003468900,131250
42003469000,224175
42003470300,218662.5
42003470400,215250
42003470501,215250
42003470502,265125
42003470600,132300
42003471000,128625
42003472100,204750
42003472200,190785
42003472300,146527.5
42003472400,223650
42003473100,330146.25
42003473200,282560.25
42003473300,280822.5
42003473401,498750
42003473402,369600
42003473500,346500
42003473601,372750
42003473602,285074.475
42003474101,330750
42003474102,462000
42003474201,399000
42003474202,363300
42003474203,309750
42003475101,225750
42003475102,228375
42003475200,238612.5
42003475301,177975
42003475303,246750
42003475304,286072.5
42003475401,246172.5
42003475402,228375
42003476100,170572.5
42003476200,156975
42003477100,193095
42003477200,212625
42003477300,185850
42003478100,129675
42003478200,135450
42003479000,171937.5
42003480101,184590
42003480102,173197.5
42003480200,162750
42003480300,133350
42003480400,136500
42003481000,32550
42003482500,125895
42003483800,20580
42003484300,42000
42003484500,120750
42003484600,83475
42003485000,36750
42003486700,19425
42003486800,17325
42003486900,27930
42003487000,67200
42003488100,73500
42003488200,99750
42003488300,126000
42003488400,94395
42003488500,122325
42003488600,144375
42003489001,212100
42003489002,200550
42003490002,170100
42003490003,225750
42003490004,212100
42003491101,302636.25
42003491200,137550
42003492700,26250
42003492800,26800.725
42003492900,27825
42003494000,115447.5
42003495000,84000
42003496101,173775
42003496102,149625
42003496200,141750
42003497000,49743.75
42003498000,99750
42003499300,52500
42003499400,26250
42003500300,55650
42003501000,62895
42003503002,105000
42003504100,69037.5
42003507000,66885
42003508000,19950
42003509400,34597.5
42003510000,28875
42003512000,31500
42003512800,20737.5
42003512900,12862.5
42003513800,23625
42003514000,12600
42003515100,56700
42003515200,113993.25
42003515300,71400
42003515401,209371.05
42003516100,271950
42003516200,231000
42003517000,101850
42003518001,178657.5
42003519000,200025
42003520001,142275
42003520002,95025
42003521100,168000
42003521200,127050
42003521301,216562.5
42003521302,108675
42003521401,140700
42003521402,225750
42003521500,165322.5
42003522000,47775
42003523100,38850
42003523200,64575
42003523300,99645
42003523400,89250
42003523501,94500
42003523502,67200
42003523600,120225
42003523701,123270
42003523702,115500
42003523800,129675
42003524000,97125
42003525100,173250
42003525200,347025
42003525300,334057.5
42003526101,210000
42003526102,145372.5
42003526201,167895
42003526202,152250
42003526301,178500
42003526302,192150
42003550900,6825
42003551200,27300
42003551300,31500
42003551900,19147.8
42003552000,21000
42003552100,102900
42003552200,31500
42003552300,10920
42003552400,32193.525
42003560400,60375
42003560500,262447.5
42003560600,15750
42003561000,29400
42003561100,15750
42003561200,30712.5
42003561400,72450
42003561500,27825
42003561600,33626.25
42003561700,21525
42003561900,23467.5
42003562000,819000
42003562300,31500
42003562400,15750
42003562500,36750
42003562600,21819
42003562700,756000
42003562800,147735
42003562900,53865
42003563000,101325
42003563100,145950
42003563200,220500
42003563300,788025
42003563800,335343.75
42003563900,117075
42003564000,336000
42003564100,378000
42003564200,138390
42003564400,92347.5
42003564500,136447.5
42003980500,0
42003981800,3150
42007604800,0
42125746100,0
42125746302,375375
42125771100,0
42125771200,0
42129802101,0
